host,processUUID,processName,event,objectType,objectData,objectUUID,timestamp,CommandLine
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,a2d24ec8-37e4-4eb0-9adf-685dd6227053,27:56.0,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,6a538ff5-90bc-44ad-9380-f506dbbdb62d,27:56.8,
win10-1,0fc42d7f-98e9-4332-983b-59bdd68b3c78,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,27:59.0,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-1,0fc42d7f-98e9-4332-983b-59bdd68b3c78,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,3c219ff1-3b63-43fc-a873-387e13172495,27:59.0,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,d1fcfe9e-3a79-45b4-bf07-6ebf16cfae49,28:06.6,
win10-1,d1fcfe9e-3a79-45b4-bf07-6ebf16cfae49,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,28:06.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-1,d1fcfe9e-3a79-45b4-bf07-6ebf16cfae49,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,eacdadd4-80b0-4973-ab9d-e85623d50f28,28:06.7,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,81e058c8-1f3b-47cd-8fed-0023bbf05e8a,28:07.0,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,01b8a206-5e22-49c8-a555-b2ec4d7226e9,28:20.9,
win10-1,01b8a206-5e22-49c8-a555-b2ec4d7226e9,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,28:21.0,explorer.exe C:\Users\Public\Documents
win10-1,01b8a206-5e22-49c8-a555-b2ec4d7226e9,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,3dc4082b-6f7b-4b4b-a7b8-00427d749c55,28:21.0,
win10-1,ef03b31f-8a4b-4255-81d7-772dbedf104e,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,8b5e9d62-dfdf-4683-82fc-f8fbcc888187,28:27.6,
win10-1,cc52cbbb-416b-4d91-bfbc-54292b2fe688,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,d51bc2c6-457c-4676-bb72-22f3fcb76f07,28:32.3,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,cd8db8dd-8e21-46e4-9822-83dfb6f32000,28:32.6,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,ae50d4ec-b1c0-40b7-b3df-83d1998e51d5,28:45.5,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,93e4bb26-6ab3-42c6-b8a2-5ea4dc3111cd,28:46.3,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,59e88a18-e176-4086-a8a5-a718a2e77b19,28:47.0,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,b5b6762e-e64e-4d97-a767-81a5f2c30078,28:51.1,
win10-1,b5b6762e-e64e-4d97-a767-81a5f2c30078,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,28:51.1,explorer.exe C:\Users\Public\Documents
win10-1,b5b6762e-e64e-4d97-a767-81a5f2c30078,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,62241733-f8db-46e7-a511-341905269b14,28:51.1,
win10-1,dd57c4fe-1800-4c1f-aa41-5bf3cdcac5c5,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,adbcba77-7f7c-4885-bf7c-624b1e829beb,28:51.2,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,bc63dc43-217e-473b-825e-12d21c18f20e,28:55.3,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,922d623d-788f-4976-bde8-451772db5957,28:56.0,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,a1540cc5-a680-4c95-ac30-4d1425ba41e4,28:56.7,
win10-1,adbcba77-7f7c-4885-bf7c-624b1e829beb,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,28:58.0,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-1,adbcba77-7f7c-4885-bf7c-624b1e829beb,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,1e36576b-136f-4178-ab32-e5bb47db0fea,28:58.0,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,5424550a-9f9a-4072-ad23-25261b2f991d,29:08.7,
win10-1,5424550a-9f9a-4072-ad23-25261b2f991d,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,29:08.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-1,5424550a-9f9a-4072-ad23-25261b2f991d,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,52d25698-a439-41a2-989f-8c72c06fae37,29:08.7,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,d61b220d-2ff7-485a-9e40-09525c6c62b7,29:09.0,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,1971c36b-a5f6-4ed6-9626-36be79cc7b37,29:26.0,
win10-1,1971c36b-a5f6-4ed6-9626-36be79cc7b37,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,29:26.1,explorer.exe C:\Users\Public\Documents
win10-1,1971c36b-a5f6-4ed6-9626-36be79cc7b37,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,993c8ff8-329d-49c3-8ee3-d75e250ae98f,29:26.1,
win10-1,dd57c4fe-1800-4c1f-aa41-5bf3cdcac5c5,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,1ce345d9-3498-48aa-bb2d-7142858b8efa,29:26.1,
win10-1,1ce345d9-3498-48aa-bb2d-7142858b8efa,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,29:32.6,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-1,1ce345d9-3498-48aa-bb2d-7142858b8efa,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,17134fa1-7eaa-4115-be81-117598597eb2,29:32.6,
win10-1,152be975-1fc4-4e58-9f6a-efdcf974cbcd,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,20.189.173.23:443.0,b13ef148-cab6-4143-9b46-14b704f34320,29:40.3,
win10-1,152be975-1fc4-4e58-9f6a-efdcf974cbcd,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,20.189.173.23:443.0,b13ef148-cab6-4143-9b46-14b704f34320,29:40.3,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,9b3dac18-2594-427f-938b-e83f7d93ca59,29:44.3,
win10-1,9b3dac18-2594-427f-938b-e83f7d93ca59,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,29:44.3,explorer.exe C:\Users\Public\Documents
win10-1,9b3dac18-2594-427f-938b-e83f7d93ca59,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,67955df5-b63b-45d1-84ef-92d2620ebc78,29:44.3,
win10-1,dd57c4fe-1800-4c1f-aa41-5bf3cdcac5c5,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,7a35c414-6432-4007-9983-cb07b4a9fffb,29:44.4,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,afab69a4-62e0-4b5a-ba45-b50e8e5a6e97,29:45.5,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,6c127501-21dc-4d38-9968-b7568f372731,29:47.0,
win10-1,7a35c414-6432-4007-9983-cb07b4a9fffb,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,29:51.2,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-1,7a35c414-6432-4007-9983-cb07b4a9fffb,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,f8028aa4-d69a-4b32-99b3-453e07ab5b39,29:51.2,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,f1b26724-11a8-47cb-a01e-9edebbfbd556,29:55.3,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,90230fa7-de64-4cfb-978a-ca1a23d7842d,29:56.1,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,2e5126d4-a718-4ad9-b713-2d37ca161266,29:56.8,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,1838e14a-5f21-42fc-ac0b-c5eb9f3666cc,29:58.8,
win10-1,1838e14a-5f21-42fc-ac0b-c5eb9f3666cc,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,29:58.9,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-1,1838e14a-5f21-42fc-ac0b-c5eb9f3666cc,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,eac4d795-4d23-416a-9055-45d8866c9212,29:58.9,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,188da247-a494-402e-a999-796020873bdf,29:59.2,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,579bb44f-4ea3-4985-ad67-710e133922ef,30:11.7,
win10-1,579bb44f-4ea3-4985-ad67-710e133922ef,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,30:11.7,explorer.exe C:\Users\Public\Documents
win10-1,579bb44f-4ea3-4985-ad67-710e133922ef,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,e9f9832d-3d6e-4883-9728-d310ee8200b4,30:11.7,
win10-1,dd57c4fe-1800-4c1f-aa41-5bf3cdcac5c5,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,d7a30263-cd25-4f8c-9b9d-67d725652a76,30:11.7,
win10-1,d7a30263-cd25-4f8c-9b9d-67d725652a76,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,30:18.5,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-1,d7a30263-cd25-4f8c-9b9d-67d725652a76,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,56bb8157-9aa2-4d38-ba69-6e3675581740,30:18.5,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,6302727b-3eb4-4ca1-8001-3e83a0401b10,30:23.2,
win10-1,6302727b-3eb4-4ca1-8001-3e83a0401b10,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,30:23.3,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-1,6302727b-3eb4-4ca1-8001-3e83a0401b10,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,2d23614f-5c8a-4df8-800f-528116c8bedf,30:23.3,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,fdad9628-a4b1-4a01-9164-c74bae4a58d7,30:23.6,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,a602b5dd-d40c-4712-a27a-8d82abebde5b,30:41.5,
win10-1,a602b5dd-d40c-4712-a27a-8d82abebde5b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,30:41.6,explorer.exe C:\Users\Public\Documents
win10-1,a602b5dd-d40c-4712-a27a-8d82abebde5b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,5c6ce326-357e-4885-bf3e-7f50771a0947,30:41.6,
win10-1,dd57c4fe-1800-4c1f-aa41-5bf3cdcac5c5,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,7fbeac6d-8c56-45b3-98bf-bb59641dd287,30:41.6,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,a7326165-232c-4f5d-9f83-5bb36c883568,30:45.5,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,3cd20af0-d26c-4b91-aa33-0abfd14aed41,30:46.3,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,bf4fdad0-46b7-4bb0-98ae-b62ca3b852b7,30:47.1,
win10-1,7fbeac6d-8c56-45b3-98bf-bb59641dd287,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,30:48.1,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-1,7fbeac6d-8c56-45b3-98bf-bb59641dd287,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,f93fe4c0-b65d-4db3-a240-86dcabc154a3,30:48.1,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,60c9c78f-7781-4e26-ac84-afbb83156dd4,30:52.8,
win10-1,60c9c78f-7781-4e26-ac84-afbb83156dd4,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,30:52.8,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-1,60c9c78f-7781-4e26-ac84-afbb83156dd4,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,90230fa7-de64-4cfb-978a-ca1a23d7842d,30:52.8,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,50c7acb4-6dbb-4d3d-b8d3-37b95b8de019,30:53.2,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,8a67dab4-5d02-40da-a1a3-fc6549af84ab,30:55.3,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,4c1e58af-3edf-41e2-a3e8-a38a23d4edf9,30:56.1,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,0acae93d-bad6-46a8-9f7d-b338a0627727,30:56.8,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,c08010db-b752-4b14-bf59-263f591519b7,31:07.1,
win10-1,c08010db-b752-4b14-bf59-263f591519b7,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,31:07.1,explorer.exe C:\Users\Public\Documents
win10-1,c08010db-b752-4b14-bf59-263f591519b7,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,a4169f69-27ac-476d-8adb-fd50e2bae8b3,31:07.1,
win10-1,dd57c4fe-1800-4c1f-aa41-5bf3cdcac5c5,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,2b057aa2-d6c2-41c8-a999-02d0d8dc48f3,31:07.2,
win10-1,2b057aa2-d6c2-41c8-a999-02d0d8dc48f3,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,31:14.0,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-1,2b057aa2-d6c2-41c8-a999-02d0d8dc48f3,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,eb45eab6-249c-4b1d-abcb-a67fe3bc3931,31:14.0,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,3fed12c3-9654-4208-8fd3-665cc1e263e6,31:18.7,
win10-1,3fed12c3-9654-4208-8fd3-665cc1e263e6,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,31:18.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-1,3fed12c3-9654-4208-8fd3-665cc1e263e6,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,fef177e0-505f-4190-801f-a87f9bf40153,31:18.7,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,962d46f8-cc1b-4a2b-bd80-0339ae817b9e,31:19.1,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,54a3874d-9f81-4a9a-bc58-2b1d0e553e1d,31:31.5,
win10-1,54a3874d-9f81-4a9a-bc58-2b1d0e553e1d,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,31:31.6,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-1,54a3874d-9f81-4a9a-bc58-2b1d0e553e1d,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,58014dc8-04a6-4baf-967d-fe1a9d2e9bb4,31:31.6,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,741b1e71-f937-4f93-a0ed-7e098073eb0c,31:31.9,
win10-1,63fb68a6-355d-4146-9954-0da1336db475,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,20.189.173.13:443.0,3c57c2b8-3e25-4f37-a32c-692a16023f12,31:37.7,
win10-1,63fb68a6-355d-4146-9954-0da1336db475,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,20.189.173.13:443.0,3c57c2b8-3e25-4f37-a32c-692a16023f12,31:37.7,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,2f24a651-c2db-4d21-b7e6-596b8f7e2047,31:45.6,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,8b5e9d62-dfdf-4683-82fc-f8fbcc888187,31:45.8,
win10-1,8b5e9d62-dfdf-4683-82fc-f8fbcc888187,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,31:45.8,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-1,8b5e9d62-dfdf-4683-82fc-f8fbcc888187,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,2bccccb2-4fd7-4407-b301-551178290589,31:45.8,
win10-1,11d66e45-887a-4c02-b00a-77dbbca7617f,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,13298cb2-6f52-4fdb-a8c5-f879e046da2d,31:46.1,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,e07dec0a-b8b6-49f5-9115-a43638aa1cb7,31:46.3,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,23ecc592-cb10-4213-a1a0-59c6b13c90e6,31:47.0,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,e9f9832d-3d6e-4883-9728-d310ee8200b4,31:55.3,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,6237fab4-9a89-4b39-bf6b-a4f86323330b,31:56.0,
win10-1,ad15d48c-ac97-43c3-9523-32b93a75090c,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,5a346f69-8eb6-4eb4-ad79-b8f137c6a9bc,31:56.8,
win10-1,616d30a4-06f4-4258-8359-9d5dd193f9f7,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,8444556e-5a43-4c44-ba11-fa30321b487b,31:58.6,
win10-1,8444556e-5a43-4c44-ba11-fa30321b487b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,31:58.6,explorer.exe C:\Users\Public\Documents
