host,processUUID,processName,event,objectType,objectData,objectUUID,timestamp,CommandLine
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,8d97176b-419e-42d3-bf02-a7f98b700e18,27:31.8,
win10-2,8d97176b-419e-42d3-bf02-a7f98b700e18,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,27:31.8,explorer.exe C:\Users\Public\Documents
win10-2,8d97176b-419e-42d3-bf02-a7f98b700e18,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,4d85c45c-ea55-472f-9823-033a41a5dc16,27:31.8,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,b941731c-9b60-423c-a2fd-885b5aac5c24,27:31.9,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,3ed3a0ca-6828-4233-9aa9-b43f84b44887,27:38.6,
win10-2,b941731c-9b60-423c-a2fd-885b5aac5c24,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,27:39.1,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,b941731c-9b60-423c-a2fd-885b5aac5c24,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,a0e72458-1805-4b50-8fe6-29cf95a13ca3,27:39.1,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,dcff51d1-f93e-46ce-b1eb-e4dafea74769,27:45.8,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,90f4fe6a-319a-4ed0-894e-7c085af7ec47,27:46.6,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,7b62ea7c-ac60-4297-a889-d250d2d6c0d3,27:47.4,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,0b4c9725-0461-4c7a-b23d-52435e10d409,27:48.1,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,f56e66b4-7d8b-4cfb-9a35-4386f37740dc,27:48.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,7891d1aa-64d7-4400-8631-2e14ca200235,27:49.6,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,f5eb4cf8-dedf-4360-b655-d2de9ece14c5,27:49.9,
win10-2,f5eb4cf8-dedf-4360-b655-d2de9ece14c5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,27:50.0,explorer.exe C:\Users\Public\Documents
win10-2,f5eb4cf8-dedf-4360-b655-d2de9ece14c5,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,fbf9ed43-dcd6-432c-8f4e-155450e7d6b8,27:50.0,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,e9f9832d-3d6e-4883-9728-d310ee8200b4,27:50.0,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,394febf2-0f60-4659-8302-d87eb3243f04,27:56.7,
win10-2,e9f9832d-3d6e-4883-9728-d310ee8200b4,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,27:57.3,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,e9f9832d-3d6e-4883-9728-d310ee8200b4,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,ebb4ff36-58fd-42c8-a508-e678e135fc29,27:57.3,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,b21b4730-e36e-4e3c-896d-f53ac32b4043,28:02.1,
win10-2,b21b4730-e36e-4e3c-896d-f53ac32b4043,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,28:02.1,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,b21b4730-e36e-4e3c-896d-f53ac32b4043,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,e34f628c-67e9-46fb-8179-1711edde31f0,28:02.1,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,82c5604d-e0df-4e19-aaa9-6038099617ef,28:02.8,
win10-2,59a538cf-d097-4f73-b268-caad49a39656,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,20.189.173.23:443.0,b13ef148-cab6-4143-9b46-14b704f34320,28:15.9,
win10-2,59a538cf-d097-4f73-b268-caad49a39656,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,20.189.173.23:443.0,b13ef148-cab6-4143-9b46-14b704f34320,28:15.9,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,a6d208e2-d84d-495b-bbb7-91dc2f876935,28:25.2,
win10-2,a6d208e2-d84d-495b-bbb7-91dc2f876935,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,28:25.2,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,a6d208e2-d84d-495b-bbb7-91dc2f876935,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,fbe9c45e-bca1-4859-b424-36d6feac7129,28:25.2,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,e37005cc-6c54-489d-b1ad-09960ce1e1fb,28:25.6,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,2f213111-c041-48d4-99eb-7b3d10c96815,28:39.9,
win10-2,2f213111-c041-48d4-99eb-7b3d10c96815,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,28:40.0,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,2f213111-c041-48d4-99eb-7b3d10c96815,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,8fa5622e-9f17-45ea-b926-b6a2994fc653,28:40.0,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,7d76299f-fb27-4e11-92ad-859495d03b78,28:40.5,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,8f501601-a462-49b9-a57f-a6132426ff4b,28:45.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,971b5728-fd7b-4668-b3f6-8f83b1493a7f,28:46.6,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,ad56e8b5-50ba-4ae4-8ab6-2014c29a7fad,28:47.4,
win10-2,4d6108ec-a14f-4a63-b6bf-6316868e2a1e,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,20.189.173.23:443.0,b13ef148-cab6-4143-9b46-14b704f34320,28:47.8,
win10-2,4d6108ec-a14f-4a63-b6bf-6316868e2a1e,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,20.189.173.23:443.0,b13ef148-cab6-4143-9b46-14b704f34320,28:47.8,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,f9ed0ead-a557-4264-8827-3385448b3a98,28:48.1,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,da6147c3-2f25-4d20-bb1e-dfbcafb7ee4f,28:48.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,803d5804-c57e-4a53-b1b4-6e1bbb9c7a9b,28:49.7,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,8e9708f9-ca68-4581-8e79-2cf46d1c0283,28:57.9,
win10-2,8e9708f9-ca68-4581-8e79-2cf46d1c0283,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,28:58.0,explorer.exe C:\Users\Public\Documents
win10-2,8e9708f9-ca68-4581-8e79-2cf46d1c0283,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,84ed3aa2-5977-439e-ab4f-afe5b3fe0429,28:58.0,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,85d6906b-b5ac-474d-87ac-67872d6fd571,28:58.0,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,c5c35ba3-a273-403d-8fbe-66bdb591b87f,29:04.8,
win10-2,85d6906b-b5ac-474d-87ac-67872d6fd571,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,29:05.3,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,85d6906b-b5ac-474d-87ac-67872d6fd571,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,6598b5a9-5324-44b8-95b6-724476e20b48,29:05.3,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,18e70786-12c8-4827-8e3c-6f62750dc0c4,29:10.2,
win10-2,18e70786-12c8-4827-8e3c-6f62750dc0c4,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,29:10.2,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,18e70786-12c8-4827-8e3c-6f62750dc0c4,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,aa9320d9-cfec-4a0a-9c81-dc04a1974655,29:10.2,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,89679d49-8e53-46b3-910c-1551cfb03bea,29:10.7,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,5d5129e8-8b13-476c-9483-808f58fd6e50,29:23.1,
win10-2,5d5129e8-8b13-476c-9483-808f58fd6e50,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,29:23.1,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,5d5129e8-8b13-476c-9483-808f58fd6e50,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,b49cf1c6-a9b9-4e4b-a8b4-09658adc8b66,29:23.1,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,8db64a24-3b36-4278-b0d9-fb84f9261786,29:23.6,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,9eea0d89-37c9-41d4-9d21-34006171c5d7,29:37.9,
win10-2,9eea0d89-37c9-41d4-9d21-34006171c5d7,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,29:38.0,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,9eea0d89-37c9-41d4-9d21-34006171c5d7,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,d0ace686-becf-4f8f-aa12-98c100dfd5df,29:38.0,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,498be919-89c9-444e-839b-f468e7d2f7fb,29:38.5,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,021b353b-8f9b-4249-89f2-fee1b40502fd,29:45.8,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,ddb21bce-286c-4e36-9fb8-a0c4d80b1843,29:46.6,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,fc45ec53-a9df-4dac-902b-a393d5506fea,29:47.2,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,aa9320d9-cfec-4a0a-9c81-dc04a1974655,29:48.2,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,789ef307-d130-4f9f-ba6c-4009666fec65,29:49.2,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,a744e670-2194-427f-a931-cafc54b34ba4,29:50.0,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,679ab4b1-cda8-45d9-9821-3daf7f17ad4a,29:50.8,
win10-2,679ab4b1-cda8-45d9-9821-3daf7f17ad4a,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,29:50.9,explorer.exe C:\Users\Public\Documents
win10-2,679ab4b1-cda8-45d9-9821-3daf7f17ad4a,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,93c77424-7a3f-4751-bbbb-02b8b3e42f16,29:50.9,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,fff2af79-2a12-44d2-93fa-3979a73c32d6,29:50.9,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,efe35fde-383d-41ef-aec8-172239a497c4,29:57.2,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Windows\servicing\TrustedInstaller.exe,7c765fd4-5a3c-412d-858d-c81f3fb5bd5e,29:57.7,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.4950_none_7dd913727cb4d87c\TiWorker.exe,7cb46efd-bf2d-480b-af75-d1c9f5886a5c,29:57.7,
win10-2,fff2af79-2a12-44d2-93fa-3979a73c32d6,C:\Windows\explorer.exe,execute,file,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,4d0dc02f-bdb7-4ea1-82aa-c59c8db7095c,29:57.9,"""C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE"" ""C:\Users\Public\Documents\organization-workers.xlsx"""
win10-2,fff2af79-2a12-44d2-93fa-3979a73c32d6,C:\Windows\explorer.exe,fork,process,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,dcff51d1-f93e-46ce-b1eb-e4dafea74769,29:57.9,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,6761856d-5b78-481d-ab54-1ed9bce0e65d,30:02.6,
win10-2,6761856d-5b78-481d-ab54-1ed9bce0e65d,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,30:02.6,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,6761856d-5b78-481d-ab54-1ed9bce0e65d,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,471c55a1-78ee-48d1-ab96-00304fa52b7c,30:02.6,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,b7677356-23d6-472f-8197-accb3e49a0a4,30:03.3,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,96f7c619-f862-476f-aa48-c72874afe987,30:17.2,
win10-2,96f7c619-f862-476f-aa48-c72874afe987,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,30:17.3,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,96f7c619-f862-476f-aa48-c72874afe987,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,0aa238ab-f815-4b31-8c36-fa80226b0a82,30:17.3,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,f13faee0-c3b1-4bcd-a053-5f08622f4000,30:17.9,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,788f52e1-25d8-4fa3-b471-749601a340be,30:34.1,
win10-2,788f52e1-25d8-4fa3-b471-749601a340be,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,30:34.2,"""C:\Program Files\Google\Chrome\Application\chrome.exe"""
win10-2,788f52e1-25d8-4fa3-b471-749601a340be,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,84184888-e45e-4736-94c8-c9140bef498b,30:34.2,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,089c8ae4-b5c1-4ced-a23f-381e9c9c40bc,30:34.7,
win10-2,936ea7e3-54b5-4e3e-a6db-f3cfa9c816a1,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,20.189.173.13:443.0,3c57c2b8-3e25-4f37-a32c-692a16023f12,30:39.4,
win10-2,936ea7e3-54b5-4e3e-a6db-f3cfa9c816a1,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,20.189.173.13:443.0,3c57c2b8-3e25-4f37-a32c-692a16023f12,30:39.4,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-powershell.exe,81e058c8-1f3b-47cd-8fed-0023bbf05e8a,30:45.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-admon.exe,d0ace686-becf-4f8f-aa12-98c100dfd5df,30:46.6,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,c47a8960-4fab-46a9-ae85-a1335398ab81,30:47.6,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-netmon.exe,4b1c506b-51e4-401c-a114-b5a769fa72a3,30:48.2,
win10-2,cd9edcf2-9d61-4f59-82ec-1ae4f5f59255,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,receive,socket,52.111.227.11:443.0,e36a0a20-0f79-49c3-a6de-188b3c637c2d,30:49.2,
win10-2,cd9edcf2-9d61-4f59-82ec-1ae4f5f59255,C:\Program Files\Microsoft Office\Root\Office16\EXCEL.EXE,send,socket,52.111.227.11:443.0,e36a0a20-0f79-49c3-a6de-188b3c637c2d,30:49.2,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-MonitorNoHandle.exe,e37005cc-6c54-489d-b1ad-09960ce1e1fb,30:49.7,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,b260da0e-224d-455a-9220-d4eed9eba434,31:06.0,
win10-2,b260da0e-224d-455a-9220-d4eed9eba434,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Program Files\Google\Chrome\Application\chrome.exe,e61dbe4c-ad87-40c2-b1dd-b2896d43b763,31:06.1,"""C:\Program Files\Google\Chrome\Application\chrome.exe"" --new-window"
win10-2,b260da0e-224d-455a-9220-d4eed9eba434,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,620c3d59-37f9-402a-98fa-adb63e530f2a,31:06.1,
win10-2,788f52e1-25d8-4fa3-b471-749601a340be,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Program Files\Google\Chrome\Application\chrome.exe,d27c22b1-a768-4251-8780-55537ff172a4,31:25.1,
win10-2,42772ee8-1ea3-4509-8b67-6a2d02d64264,C:\Windows\System32\services.exe,fork,process,C:\Program Files\Google\Chrome\Application\130.0.6723.92\elevation_service.exe,fa83b4a6-396a-4707-a996-4d85f6130fdd,31:25.6,
win10-2,69f50bfa-630c-47e9-909e-b56c2b0ef1d2,-,fork,process,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,ba497d5e-e312-4608-b0ab-124e78bab60b,31:39.8,
win10-2,ba497d5e-e312-4608-b0ab-124e78bab60b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,execute,file,C:\Windows\explorer.exe,fda9ab03-6892-43c5-b585-c776f8a2e9c3,31:39.9,explorer.exe C:\Users\Public\Documents
win10-2,ba497d5e-e312-4608-b0ab-124e78bab60b,C:\Program Files\AutoHotkey\v2\AutoHotkey64.exe,fork,process,C:\Windows\explorer.exe,7a926c37-7c88-4a35-a9c8-f8d3773231d3,31:39.9,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\explorer.exe,dcff51d1-f93e-46ce-b1eb-e4dafea74769,31:39.9,
win10-2,6c21705f-6f11-4bb1-9f15-b51a092e0402,C:\Program Files\SplunkUniversalForwarder\bin\splunkd.exe,fork,process,C:\Program Files\SplunkUniversalForwarder\bin\splunk-regmon.exe,b27c6044-cf67-4ffe-8749-5a38362d5acc,31:45.9,
win10-2,d50fec04-b89a-4447-8ffb-1c603e99c97a,C:\Windows\System32\svchost.exe,fork,process,C:\Windows\SysWOW64\dllhost.exe,5a843b70-49d7-431f-b01b-9d21dd686089,31:46.6,
